country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,last_updated,scraped_at,prk
AT,Austria,BASG,"Eucillin ""B"" - Salbe","DEQUALINIUM CHLORID, BACITRACIN, DIPHENYLPYRALIN HYDROCHLORID",,Salbe,15 g,,D06AX05,"Sigmapharm Arzneimittel GmbH, Leystraße 129, 1200 Wien, Österreich","Sigmapharm Arzneimittel GmbH, Leystraße 129, 1200 Wien, Österreich",Nicht verfügbar,Produktionstransfer zu einem alternativen Hersteller,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2021-07-20,2026-12-31,2025-12-19,2026-09-23T20:51:08.332876,
AT,Austria,BASG,Lasix 40 mg Tabletten,FUROSEMID,,Tablette,50 Stück,50 Stueck,C03CA01,"Sanofi-Aventis GmbH, Turm A, 29. OG, Wienerbergstraße 11, 1100 Wien, Österreich","Sanofi-Aventis GmbH, Turm A, 29. OG, Wienerbergstraße 11, 1100 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-11,2026-10-12,2026-09-22,2026-09-23T20:51:08.332886,5967
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,"Glas 25ml(2,5g)",J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",2020-11-03,2027-03-31,2026-09-08,2026-09-23T20:51:08.332896,80047
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 400ml(40g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",2020-11-03,2027-03-31,2026-09-08,2026-09-23T20:51:08.332906,80047
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 200ml(20g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",2020-11-03,2027-03-31,2026-09-08,2026-09-23T20:51:08.332917,80047
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 100ml(10g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",2020-11-03,2027-03-31,2026-09-08,2026-09-23T20:51:08.332927,80047
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 50ml(5g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",2020-11-03,2027-03-31,2026-09-08,2026-09-23T20:51:08.332937,80047
AT,Austria,BASG,Metoprolol ratiopharm 50 mg - Tabletten,METOPROLOL TARTRAT,50 mg,Tablette,50 Stück,50 Stück,C07AB02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-06-19,,2026-06-22,2026-09-23T20:51:08.332945,3158
AT,Austria,BASG,"Dipidolor 7,5 mg/ml Injektionslösung",PIRITRAMID,"7,5 mg/ml",Injektionslösung,10 Stück,10 Ampullen zu je 2 ml Injektionslösung,N02AC03,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Änderung der Packungsgröße,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,2025-12-05,2026-09-01,2025-12-05,2026-09-23T20:51:08.332957,
AT,Austria,BASG,"Dipidolor 7,5 mg/ml Injektionslösung",PIRITRAMID,"7,5 mg/ml",Injektionslösung,5 Stück,5 Ampullen zu je 2 ml Injektionslösung,N02AC03,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Änderung der Packungsgröße,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,2025-12-05,2026-09-01,2025-12-05,2026-09-23T20:51:08.332966,
AT,Austria,BASG,Aldara 5% Creme,IMIQUIMOD,5 %,Creme,3 g,Packung mit 12 Beuteln zur Einmalanwendung aus Polyester/Aluminiumfolie mit 250 mg Creme,D06BB10,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-05-29,2026-10-23,2026-08-14,2026-09-23T20:51:08.332976,55050
AT,Austria,BASG,Atenolol 1A Pharma 50 mg - Filmtabletten,ATENOLOL,50 mg,Filmtablette,50 Stück,50 Stück in PP/Alu-Blister oder in PVC/PVDC/Alu-Blister,C07AB03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-09-14,,2026-09-14,2026-09-23T20:51:08.332985,15822
AT,Austria,BASG,"Lanitop 0,2 mg - Ampullen",METILDIGOXIN,,Injektionslösung,5 Stück,5 x 2 ml,C01AA08,"Herbrand PharmaChemicals GmbH, Brambachstraße 31, 77723 Gengenbach, Federal Republic of Germany","Herbrand PharmaChemicals GmbH, Brambachstraße 31, 77723 Gengenbach, Federal Republic of Germany",Nicht verfügbar,Verknappung des Wirkstoffes,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2020-04-03,2026-12-31,2026-07-20,2026-09-23T20:51:08.332996,
AT,Austria,BASG,ViroMed 800 mg - Tabletten,ACICLOVIR,800 mg,Tablette,35 Stück,35 Stück in PVC/Alu-Blister,J05AB01,"S.MED Handels GmbH, Zachgasse 1, 1220 Wien, Österreich","S.MED Handels GmbH, Zachgasse 1, 1220 Wien, Österreich",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2024-05-02,2026-12-31,2026-01-23,2026-09-23T20:51:08.333006,26867
AT,Austria,BASG,Neodolpasse  - Infusionslösung,"DICLOFENAC NATRIUM, ORPHENADRIN DIHYDROGENCITRAT",,Infusionslösung,5 Stück,5 x 250 ml in Glasflasche (Ph. Eur. Typ II Glas) mit Halogen-Butyl-Gummistopfen und Alu-Bördelkappe,M01AB55,"Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich","Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-10,,2026-08-11,2026-09-23T20:51:08.333014,
AT,Austria,BASG,Neodolpasse  - Infusionslösung,"DICLOFENAC NATRIUM, ORPHENADRIN DIHYDROGENCITRAT",,Infusionslösung,10 Stück,10 x 250 ml in Glasflasche (Ph. Eur. Typ II Glas) mit Halogen-Butyl-Gummistopfen und Alu-Bördelkappe,M01AB55,"Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich","Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-11,,2026-08-11,2026-09-23T20:51:08.333031,
AT,Austria,BASG,Amlodipin/Valsartan 1A Pharma 5 mg/80 mg - Filmtabletten,"AMLODIPIN BESILAT, VALSARTAN",5 mg/80 mg mg/mg,Filmtablette,28 Stück,28 Tabletten in PVC/PVDC-Blisterpackung,C09DB01,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-15,,2026-08-21,2026-09-23T20:51:08.333040,123471
AT,Austria,BASG,Valganciclovir Sandoz 450 mg - Filmtabletten,VALGANCICLOVIR HYDROCHLORID,450 mg,Filmtablette,60 Stück,60 Stück in Aluminium/PVC/Aluminium/OPA-Blisterpackungen,J05AB14,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-06,2026-11-02,2026-08-06,2026-09-23T20:51:08.333050,60429
AT,Austria,BASG,Candecam 8 mg/5 mg Tabletten,"AMLODIPIN BESILAT, CANDESARTAN CILEXETIL",8/5 mg/mg,Tablette,28 Stück,"OPA/Alu/PVC//Alu, n/a",C09DB07,"HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium","HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-09-08,2026-10-15,2026-09-08,2026-09-23T20:51:08.333060,
AT,Austria,BASG,"Shingrix Pulver und Suspension zur Herstellung einer Injektionssuspension, Herpes-Zoster-Impfstoff (rekombinant, adjuvantiert)","VARICELLA ZOSTERVIRUS (AUSZUG, PRODUKTE)",,Pulver und Suspension zur Herstellung einer Injektionssuspension,1 Stück,"1 Stück - Pulver für 1 Dosis in einer Durchstechflasche (Glas Typ I) mit Stopfen (Butylgummi), Suspension für 1 Dosis in einer Durchstechflasche (Glas Typ I) mit Stopfen (Butylgummi)",J07BK03,"N.V. GlaxoSmithKline Biologicals S.A., Rue De L'Institut 89, 1330 Rixensart, Kingdom of Belgium","N.V. GlaxoSmithKline Biologicals S.A., Rue De L'Institut 89, 1330 Rixensart, Kingdom of Belgium",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-10-22,2026-11-30,2026-06-18,2026-09-23T20:51:08.333071,202843
AT,Austria,BASG,Fluconazol !@ctavis 100 mg Hartkapseln,FLUCONAZOL,100 mg,Hartkapsel,7 Stück,"PVC/PVdC–aluminium, n/a",J02AC01,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-06-15,,2026-06-18,2026-09-23T20:51:08.333080,
AT,Austria,BASG,Deferasirox G.L. 360 mg-Filmtabletten,DEFERASIROX,360 mg,Filmtablette,90 Stück,90 Tabletten Durchsichtige PVC/PVDC/Aluminium-Blisterpackung,V03AC03,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",resolved,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2024-04-16,2025-10-13,2026-08-21,2026-09-23T20:51:08.333090,142719
AT,Austria,BASG,Deferasirox G.L. 360 mg-Filmtabletten,DEFERASIROX,360 mg,Filmtablette,30 Stück,30 Tabletten Durchsichtige PVC/PVDC/Aluminium-Blisterpackung,V03AC03,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2024-11-27,2026-10-16,2026-08-21,2026-09-23T20:51:08.333100,142719
AT,Austria,BASG,Lamisil 1 % - Creme,TERBINAFIN HYDROCHLORID,1 %,Creme,15 g,15 g Aluminium-Tube mit Innenschutzlack oder in einer laminierten Tube mit oder ohne Membran (Aluminium) und einem Schraubverschluss aus Polypropylen,D01AE15,"Karo Healthcare AB, P. O. Box 16184, 103 24 Stockholm, Schweden","Karo Healthcare AB, P. O. Box 16184, 103 24 Stockholm, Schweden",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,freiwillige Meldung,Nein,,2026-05-18,2026-10-30,2026-08-19,2026-09-23T20:51:08.333110,35157
AT,Austria,BASG,Relpax 40 mg - Filmtabletten,ELETRIPTAN HYDROBROMID,40 mg,Filmtablette,6 Stück,6 Tabletten in PVC-/Aclar-/Aluminium-Blister,N02CC06,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-18,2026-10-30,2026-09-17,2026-09-23T20:51:08.333120,60232
AT,Austria,BASG,Eltrombopag ratiopharm 50 mg Filmtabletten,ELTROMBOPAGOLAMIN,50 mg,Filmtablette,28 Stück,Aluminium-Blisterpackungen (OPA/Alu/PVC) mit Durchdrückfolie aus Aluminium,B02BX05,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-17,,2026-08-26,2026-09-23T20:51:08.333129,93971
AT,Austria,BASG,Olanzapin-ratiopharm 10 mg Tabletten,OLANZAPIN,10 mg,Tablette,28 Stück,28 Tabletten in Blisterpackungen aus Aluminium und beschichteter OPA/Al/PVC-Folie,N05AH03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",resolved,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-04-20,,2026-09-07,2026-09-23T20:51:08.333138,45578
AT,Austria,BASG,Olanzapin-ratiopharm 10 mg Tabletten,OLANZAPIN,10 mg,Tablette,7 Stück,7 Tabletten in Blisterpackungen aus Aluminium und beschichteter OPA/Al/PVC-Folie,N05AH03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-06-08,,2026-09-07,2026-09-23T20:51:08.333147,45578
AT,Austria,BASG,Bezalip retard 400 mg - Filmtabletten,BEZAFIBRAT,400 mg,Retardtablette,30 Stück,30 Stück,C10AB02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-09-07,,2026-09-08,2026-09-23T20:51:08.333155,43435
AT,Austria,BASG,Naproxen/Esomeprazol 1A Pharma 500 mg/20 mg - Tabletten mit veränderter Wirkstofffreisetzung,"NAPROXEN, ESOMEPRAZOL MAGNESIUM TRIHYDRAT",500 mg/20 mg,Tablette mit veränderter Wirkstofffreisetzung,60 Stück,"HDPE, n/a",M01AE52,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-10,2026-08-25,2026-08-10,2026-09-23T20:51:08.333166,95710
AT,Austria,BASG,"Carbostesin 0,5% - Lösung zur parenteralen Anwendung",BUPIVACAINHYDROCHLORID,"0,5 %",Injektionslösung,5 Stück,5 x 5 ml OPC Ampullen aus farblosem Borosilikatglas,N01BB01,"Aspen Pharma Trading Limited, Unit Lake Drive Citywest Business Campus 3016, D24 X586 Dublin 24, Irland","Aspen Pharma Trading Limited, Unit Lake Drive Citywest Business Campus 3016, D24 X586 Dublin 24, Irland",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-09-11,2026-11-06,2026-09-11,2026-09-23T20:51:08.333176,81353
AT,Austria,BASG,"Valsartan/HCT 1A Pharma 160 mg/12,5 mg - Filmtabletten","HYDROCHLOROTHIAZID, VALSARTAN","160 mg/12,5 mg",Filmtablette,28 Stück,28 Stück (PVC/PVDC/AL Blister),C09DA03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-09-10,,2026-09-10,2026-09-23T20:51:08.333184,71390
AT,Austria,BASG,Ezetimib/Atorvastatin HCS 10 mg/40 mg Filmtabletten,"EZETIMIB, ATORVASTATIN CALCIUM TRIHYDRAT",10/40 mg,Filmtablette,30 Stück,30 Filmtabletten in OPA/Alu/PVC//Alu Blisterpackung in Umkarton,C10BA05,"HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium","HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-26,2026-10-15,2026-08-26,2026-09-23T20:51:08.333197,122815
AT,Austria,BASG,Fentabucc akut 100 Mikrogramm Buccaltabletten,FENTANYLCITRAT,100 µg,Buccaltablette,28 Stück,Blister bestehend aus einer Basisfolie (PVC/OPA/Aluminium/PVC) und einer Deckfolie (HSC/Aluminium/PET/Papier),N02AB03,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-02-10,2026-09-28,2026-09-11,2026-09-23T20:51:08.333207,41084
AT,Austria,BASG,"Lenalidomid Krka 7,5 mg Hartkapseln",LENALIDOMID,"7,5 mg",Hartkapsel,21 Stück,21 Stück (21x1): Abziehbarer Einzeldosis-Blister (OPA/A1/PVC//PET/Al),L04AX04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-23,2026-10-15,2026-09-09,2026-09-23T20:51:08.333216,125733
AT,Austria,BASG,Durogesic 12 Mikrogramm/Stunde - Transdermales Pflaster,FENTANYL,12 µg/h,transdermales Pflaster,5 Stück,5 Pflaster einzeln in einem versiegelten Beutel aus Verbundfolie verpackt,N02AB03,"Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich","Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-06-25,,2025-06-27,2026-09-23T20:51:08.333225,
AT,Austria,BASG,IQYMUNE 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,200 ml,"200 ml Lösung in einer Durchstechflasche (Typ I Glas) mit Stopfen (Elastomer), Kappe (Aluminium) und Flip-off-Verschluss (Polypropylen)",J06BA02,"Laboratoire Francais Du Fractionnement Et Des Biotechnologies, Zone D Activite De Courtaboeuf 3 Avenue Des Tropiques -, 91940 Les Ulis, French Republic","Laboratoire Francais Du Fractionnement Et Des Biotechnologies, Zone D Activite De Courtaboeuf 3 Avenue Des Tropiques -, 91940 Les Ulis, French Republic",verfügbar gemäß §4 (1),Kapazitätsengpässe bei der Herstellung,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",2021-10-04,2026-12-31,2025-09-12,2026-09-23T20:51:08.333235,80071
