country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,expected_period,status,reason,detail_url,published_date,scraped_at,atc_code,prk
DK,Denmark,LMST,"Mirabella 28 0,10+0,02 mg filmovertrukne tabletter (Epione)",Levonorgestrel og ethinylestradiol ATC-kode: G03AA07 Forventet periode: Midt januar 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Epione Medicine ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-01-14,,Midt januar 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/mirabella-28-epione-forsyningsvanskelighed/,2026-01-14T12:32:00Z,2026-09-23T20:54:00.192405,G03AA07,
DK,Denmark,LMST,Fludara 10 mg filmovertrukne tabletter,Fludarabin ATC-kode: L01BB05 Forventet periode: Fra slut marts 2026 Årsag: Kommercielle årsager Virksomhed: Sanofi A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-01-09,,Fra slut marts 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/fludara-forsyningsvanskelighed/,2026-01-09T12:15:00Z,2026-09-23T20:54:00.192406,L01BB05,61379
DK,Denmark,LMST,"Methotrexate ""Pfizer"" 25 mg/ml injektions-/infusionsvæske, opløsning",Methotrexat ATC-kode: L01BA01 Forventet periode: Start oktober 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Pfizer ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-01-08,,Start oktober 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/methotrexate-pfizer-forsyningsvanskelighed/,2026-01-08T13:39:00Z,2026-09-23T20:54:00.192407,L01BA01,
DK,Denmark,LMST,"Amisulprid ""DLF"" 200 mg tabletter",Amisulprid ATC-kode: N05AL05 Forventet periode: Fra midt december 2025 Årsag: Leveringsvanskeligheder Virksomhed: Orifarm Generics A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-01-08,,Fra midt december 2025,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/amisulprid-dlf-200-mg-forsyningsvanskelighed/,2026-01-08T09:30:00Z,2026-09-23T20:54:00.192408,N05AL05,133388
DK,Denmark,LMST,Prasugrel Viatris 5 mg filmovertrukne tabletter,"Prasugrel ATC-kode: B01AC22 Forventet periode: Start juni 2025 - slut september 2026 Årsag: Forsinkelser hos fremstiller Virksomhed: Viatris ApS Yderligere information: Tidligere Prasugrel ""Mylan"" Spørgsmål om aktuel status skal stilles til virksomheden",,,,2026-01-07,2026-09-25,Start juni 2025 - slut september 2026,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/prasugrel-viatris-5-mg-forsyningsvanskelighed-/,2026-01-07T09:47:00Z,2026-09-23T20:54:00.192411,B01AC22,196886
DK,Denmark,LMST,Prasugrel Viatris 10 mg filmovertrukne tabletter,"Prasugrel ATC-kode: B01AC22 Forventet periode: Start april 2025 - slut september 2026 Årsag: Forsinkelser hos fremstiller Virksomhed: Viatris ApS Yderligere information: Tidligere Prasugrel ""Mylan"" Spørgsmål om aktuel status skal stilles til virksomheden",,,,2026-01-07,2026-09-25,Start april 2025 - slut september 2026,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/prasugrel-viatris-10-mg-forsyningsvanskelighed-/,2026-01-07T09:44:00Z,2026-09-23T20:54:00.192413,B01AC22,196894
DK,Denmark,LMST,"Iopidine 5 mg/ml øjendråber, opløsning",Apraclonidin (apraclonidinhydrochlorid) ATC-kode: S01EA03 Forventet periode: Fra start januar 2026 Årsag: Kommercielle årsager Virksomhed: Essential Pharma Limited Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-01-06,,Fra start januar 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/iopidine-5-mgml-forsyningsvanskelighed/,2026-01-06T09:08:00Z,2026-09-23T20:54:00.192414,S01EA03,218626
DK,Denmark,LMST,"Quetiapin ""Medical Valley"" 300 mg depottabletter",Quetiapin fumarat ATC-kode: N05AH04 Forventet periode: Midt december 2024 - ukendt Årsag: Produktionsproblemer Virksomhed: Medical Valley Invest AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-23,,Midt december 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/quetiapin-medical-valley-300-mg-depottabletter-forsyningsvanskelighed/,2025-12-23T08:55:00Z,2026-09-23T20:54:00.192415,N05AH04,
DK,Denmark,LMST,"Tolterodin ""Rivopharm"" 4 mg depotkapsler, hårde",Tolterodin (tolterodintartrat) ATC-kode: G04BD07 Forventet periode: Start maj 2025 - slut december 2026 Årsag: Produktionsproblemer Virksomhed: UAB Sanoswiss Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-22,2026-12-25,Start maj 2025 - slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/tolterodin-rivopharm-4-mg-forsyningsvanskelighed/,2025-12-22T08:49:00Z,2026-09-23T20:54:00.192418,G04BD07,60534
DK,Denmark,LMST,"Tolterodin ""Rivopharm"" 2 mg depotkapsler, hårde",Tolterodin (tolterodintartrat) ATC-kode: G04BD07 Forventet periode: Start maj 2025 - slut december 2026 Årsag: Produktionsproblemer Virksomhed: UAB Sanoswiss Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-22,2026-12-25,Start maj 2025 - slut december 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/tolterodin-rivopharm-2-mg-forsyningsvanskelighed/,2025-12-22T08:48:00Z,2026-09-23T20:54:00.192420,G04BD07,66842
DK,Denmark,LMST,"Aservo EquiHaler 343 mikrogram inhalationsvæske, opløsning","Ciclesonid, elexacaftor ATC-kode: QR03BA08 Forventet periode: Fra slut september 2024 Årsag: Kommercielle årsager Virksomhed: Boehringer Ingelheim Animal Health Nordics A/S Yderligere information: Permanent markedsophør, Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-12-18,,Fra slut september 2024,shortage,Kommercielle årsager  ,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/aservo-equihaler-forsyningsvanskelighed/,2025-12-18T14:59:00Z,2026-09-23T20:54:00.192422,QR03BA08,
DK,Denmark,LMST,Abboticin 40 mg/ml granulat til oral suspension,,,,,2025-12-18,,Slut juli 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/abboticin-40-mgml-forsyningsvanskelighed/,2025-12-18T13:02:00Z,2026-09-23T20:54:00.192423,,
DK,Denmark,LMST,"Robinul-Neostigmin 0,5 + 2,5 mg/ml injektionsvæske, opløsning","Glycopyrroniumbromid, neostigmin (neostigminmethylsulfat) ATC-kode: N07AA51 Forventet periode: Slut oktober 2024 - ukendt Årsag: Kommercielle årsager Virksomhed: Viatris ApS Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-12-16,,Slut oktober 2024 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/robinul-neostigmin-forsyningsvanskelighed/,2025-12-16T14:58:00Z,2026-09-23T20:54:00.192424,N07AA51,206520
DK,Denmark,LMST,"Ursodeoxycholsyre ""Orion"" 250 mg kapsler, hårde ",Ursodeoxycholsyre ATC-kode: A05AA02 Forventet periode: Fra start november 2025 Årsag: Kommercielle årsager Virksomhed: Orion Pharma A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-16,,Fra start november 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/ursodeoxycholsyre-orion-250-mg-forsyningsvanskelighed/,2025-12-16T11:39:00Z,2026-09-23T20:54:00.192425,A05AA02,15830
DK,Denmark,LMST,Lakrimont 2 mg/g øjengel,Carbomer ATC-kode: S01XA20 Forventet periode: Fra midt september 2025 Årsag: Leveringsvanskeligheder Virksomhed: THEA Nordic AB Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-09,,Fra midt september 2025,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/lakrimont-2-mgg-oejengel-forsyningsvanskelighed/,2025-12-09T11:16:00Z,2026-09-23T20:54:00.192427,S01XA20,
DK,Denmark,LMST,Abboticin 500 mg filmovertrukne tabletter,,,,,2025-12-04,,Slut november 2025 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/abboticin-500-mg-forsyningsvanskelighed/,2025-12-04T09:30:00Z,2026-09-23T20:54:00.192428,,
DK,Denmark,LMST,Abboticin 100 mg/ml granulat til oral suspension,,,,,2025-12-04,,Slut november 2025 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/abboticin-100-mgml-forsyningsvanskelighed/,2025-12-04T09:27:00Z,2026-09-23T20:54:00.192429,,
DK,Denmark,LMST,"Quetiapin ""Accord"" 400 mg depottabletter",Quetiapin fumarat ATC-kode: N05AH04 Forventet periode: Start januar 2025 - ukendt Årsag: Forsinkelser hos fremstiller Virksomhed: Accord Healthcare B,,,,2025-12-03,,Start januar 2025 - ukendt,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/quetiapin-accord-400-mg-forsyningsvanskeligheder/,2025-12-03T15:33:00Z,2026-09-23T20:54:00.192430,N05AH04,84212
DK,Denmark,LMST,"Quetiapin ""Accord"" 300 mg depottabletter",Quetiapin fumarat ATC-kode: N05AH04 Forventet periode: Start januar 2025 - ukendt Årsag: Forsinkelser hos fremstiller Virksomhed: Accord Healthcare B,,,,2025-12-03,,Start januar 2025 - ukendt,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/quetiapin-accord-300-mg-depottabletter-forsyningsvanskelighed/,2025-12-03T15:32:00Z,2026-09-23T20:54:00.192432,N05AH04,
DK,Denmark,LMST,"Prasugrel ""Krka"" 5 mg filmovertrukne tabletter",Prasugrel ATC-kode: B01AC22 Forventet periode: Fra slut maj 2025 Årsag: Produktionsproblemer Virksomhed: Krka Sverige AB Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-01,,Fra slut maj 2025,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/prasugrel-krka-5-mg-forsyningsvanskelighed-/,2025-12-01T11:25:00Z,2026-09-23T20:54:00.192433,B01AC22,196886
DK,Denmark,LMST,"Velcade 3,5 mg pulver til injektionsvæske, opløsning",Bortezomib ATC-kode: L01XG01 Forventet periode: Fra slut november 2025 Årsag: Leveringsvanskeligheder Virksomhed: Janssen-Cilag A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-12-01,,Fra slut november 2025,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/velcade-forsyningsvanskelighed/,2025-12-01T10:01:00Z,2026-09-23T20:54:00.192434,L01XG01,75299
DK,Denmark,LMST,"Kodein Stærk ""DAK""  8 mg/ml oral opløsning",Codein ATC-kode: R05DA04 Forventet periode: Slut januar 2026 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Orifarm Generics A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-27,,Slut januar 2026 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/kodein-staerk-dak-forsyningsvanskelighed/,2025-11-27T13:28:00Z,2026-09-23T20:54:00.192435,R05DA04,
DK,Denmark,LMST,"Glycerol ""OBA"" 1,2 g suppositorier",,,,,2025-11-27,2026-10-05,Start oktober 2024 - start oktober 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/glycerol-oba-forsyningsvanskelighed/,2025-11-27T12:06:00Z,2026-09-23T20:54:00.192438,,
DK,Denmark,LMST,"Fostimon Set 150 IE pulver og solvens til injektionsvæske, opløsning",Urofollitropin (uFSH) ATC-kode: G03GA04 Forventet periode: Fra start april 2026 Årsag: Leveringsvanskeligheder Virksomhed: IBSA Farmaceutici Italia S,,,,2025-11-27,,Fra start april 2026,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/fostimon-set-150-ie-forsyningsvanskelighed/,2025-11-27T11:01:00Z,2026-09-23T20:54:00.192439,G03GA04,104531
DK,Denmark,LMST,"Voltabak 1 mg/ml øjendråber, opløsning (Ebb Medical)",Diclofenac (diclofenacnatrium) ATC-kode: S01BC03 Forventet periode: Midt september 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Ebb Medical AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-27,,Midt september 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/voltabak-ebb-medical-forsyningsvanskelighed/,2025-11-27T10:01:00Z,2026-09-23T20:54:00.192440,S01BC03,
DK,Denmark,LMST,"Dicloabak 1 mg/ml øjendråber, opløsning (Orifarm)",Diclofenac (diclofenacnatrium) ATC-kode: S01BC03 Forventet periode: Slut juni 2025 - ukendt Årsag: Kommercielle årsager Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-27,,Slut juni 2025 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/dicloabak-orifarm-forsyningsvanskelighed/,2025-11-27T09:51:00Z,2026-09-23T20:54:00.192442,S01BC03,219789
DK,Denmark,LMST,"Dicloabak 1 mg/ml øjendråber, opløsning (2care4)",Diclofenac (diclofenacnatrium) ATC-kode: S01BC03 Forventet periode: Start oktober 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: 2care4 ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-27,,Start oktober 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/dicloabak-2care4-forsyningsvanskelighed/,2025-11-27T09:50:00Z,2026-09-23T20:54:00.192443,S01BC03,219789
DK,Denmark,LMST,Lasix Retard 60 mg depotkapsler,Furosemid ATC-kode: C03CA01 Forventet periode: Fra start februar 2026 Årsag: Produktionsproblemer Virksomhed: Sanofi A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-21,,Fra start februar 2026,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/lasix-retard-forsyningsvanskelighed/,2025-11-21T10:46:00Z,2026-09-23T20:54:00.192444,C03CA01,20877
DK,Denmark,LMST,Spectrabactin Vet. 200+50 mg tabletter,"Amoxicillin (amoxicillintrihydrat), kaliumclavulanat ATC-kode: QJ01CR02 Forventet periode: Fra start november 2025 Årsag: Kommercielle årsager Virksomhed: Dechra Veterinary Products A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-11-17,,Fra start november 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/spectrabactin-vet-forsyningsvanskelighed/,2025-11-17T11:19:00Z,2026-09-23T20:54:00.192445,QJ01CR02,
DK,Denmark,LMST,"Revozyn RTU 400 mg/ml injektionsvæske, suspension",Penethamat (penethamathydroiodid) ATC-kode: QJ01CE90 Forventet periode: Fra slut oktober 2025 Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-11,,Fra slut oktober 2025,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/revozyn-rtu-forsyningsvanskelighed/,2025-11-11T10:31:00Z,2026-09-23T20:54:00.192446,QJ01CE90,
DK,Denmark,LMST,"Cyclophosphamid ""2care4"" 50 mg overtrukne tabletter","Cyclophosphamid, vandfrit ATC-kode: L01AA01 Forventet periode: Start november 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: 2care4 ApS Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-11-06,,Start november 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/cyclophosphamid-2care4-50-mg-overtrukne-tabletter-forsyningsvanskelighed/,2025-11-06T13:22:00Z,2026-09-23T20:54:00.192447,L01AA01,957
DK,Denmark,LMST,Theo-dur 200 mg depottabletter,Theophyllin ATC-kode: R03DA04 Forventet periode: Fra start januar 2026 Årsag: Kommercielle årsager Virksomhed: Karo Pharma AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-03,,Fra start januar 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/theo-dur-200-mg-forsyningsvanskelighed/,2025-11-03T09:57:00Z,2026-09-23T20:54:00.192449,R03DA04,
DK,Denmark,LMST,Theo-dur 300 mg depottabletter,Theophyllin ATC-kode: R03DA04 Forventet periode: Fra start januar 2026 Årsag: Kommercielle årsager Virksomhed: Karo Pharma AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-11-03,,Fra start januar 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/theo-dur-300-mg-forsyningsvanskelighed/,2025-11-03T09:45:00Z,2026-09-23T20:54:00.192450,R03DA04,
DK,Denmark,LMST,"Antistina-privin 0,25 mg/ml + 5 mg/ml øjendråber, opløsning","Antazolin (antazolinsulfat), naphazolin (naphazolinnitrat) ATC-kode: S01GA51 Forventet periode: Midt oktober 2025 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Thea Nordic AB Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-10-22,,Midt oktober 2025 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/antistina-privin-forsyningsvanskelighed/,2025-10-22T13:31:00Z,2026-09-23T20:54:00.192451,S01GA51,
