country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,shortage_start,estimated_end,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Meliane,,,3 x 21,012010,G03AA10,2026-04-24,2026-10-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.546388,83259
FI,Finland,FIMEA,Clindamycin MIP 600 mg,,,32,037811,J01FF01,2026-06-12,2026-09-30,shortage,MIP Pharma GmbH,"Lisätietoja antaa: MIP Pharma GmbH, Angela Wittmann, +49 8502 9184 430, angela.wittmann@mip-pharma.de",2026-09-21T13:18:24.546425,144231
FI,Finland,FIMEA,Codetabs,,,20,013194,R05FB02,2024-10-11,2027-08-31,shortage,Orifarm Healthcare A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.546462,
FI,Finland,FIMEA,Fulvestrant ratiopharm 250 mg,,,2 x 5 ml,568748,L02BA03,2026-08-11,2027-02-01,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546499,74934
FI,Finland,FIMEA,Ezetimibe ratiopharm 10 mg,,,28,061749,C10AX09,2025-08-18,2027-12-31,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, info@tevafinland.fi",2026-09-21T13:18:24.546537,70645
FI,Finland,FIMEA,Ezetimibe ratiopharm 10 mg,,,98,539990,C10AX09,2025-08-05,2027-12-31,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, info@tevafinland.fi",2026-09-21T13:18:24.546575,70645
FI,Finland,FIMEA,Tadalafil Orion 5 mg,,,84,544902,G04BE08,2026-07-13,2026-11-09,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.546612,86274
FI,Finland,FIMEA,Ibuxin 400 mg,,,20,446238,M01AE01,2026-09-18,2026-11-17,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546650,27278
FI,Finland,FIMEA,Sitagliptin ratiopharm 50 mg,,,28,440266,A10BH01,2026-05-13,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546687,218111
FI,Finland,FIMEA,Sitagliptin ratiopharm 50 mg,,,98,164602,A10BH01,2026-08-31,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358 40 5626437, jyrki.hakkarainen@tevapharm.com",2026-09-21T13:18:24.546725,218111
FI,Finland,FIMEA,Sitagliptin ratiopharm 100 mg,,,28,124476,A10BH01,2026-03-20,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.546762,218138
FI,Finland,FIMEA,Sitagliptin ratiopharm 100 mg,,,98,048997,A10BH01,2026-05-15,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546800,218138
FI,Finland,FIMEA,Sitagliptin ratiopharm 25 mg,,,98,533796,A10BH01,2026-06-11,2026-10-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546838,218103
FI,Finland,FIMEA,Yargesa 100 mg,,,84 x 1,470327,A16AX06,2026-02-28,2026-10-01,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: FrostPharma AB, +46 8243660, quality@frostpharma.com",2026-09-21T13:18:24.546875,69620
FI,Finland,FIMEA,Dutasteride Krka 0.5 mg,,,90,134078,G04CB02,2026-08-02,2026-10-15,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.546912,212377
FI,Finland,FIMEA,Dacarbazine Lipomed 500 mg,,,500 mg,372515,L01AX04,2025-10-06,2027-01-31,shortage,Lipomed GmbH,"Lisätietoja antaa: Kurantis ApS, Tanja Breum Nielsen, +4526524288, tbn@kurantis.com",2026-09-21T13:18:24.546949,51160
FI,Finland,FIMEA,Moviprep,,,1,060133,A06AD65,2026-07-31,2026-10-01,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.546987,83291
FI,Finland,FIMEA,Quetiapine Accord 150 mg,,,30,481017,N05AH04,2024-10-24,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.547024,94757
FI,Finland,FIMEA,Quetiapin Hexal 50 mg,,,120,404325,N05AH04,2025-12-18,2026-12-31,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547062,84182
FI,Finland,FIMEA,Quetiapin Hexal 200 mg,,,120,147881,N05AH04,2024-10-27,2026-12-31,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547102,50776
FI,Finland,FIMEA,Quetiapin Hexal 300 mg,,,120,502704,N05AH04,2025-01-01,2026-12-31,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547139,60283
FI,Finland,FIMEA,Buprenorphine ratiopharm 5 mikrog/tunti,,,4,400508,N02AE01,2026-08-31,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.547176,89400
FI,Finland,FIMEA,Buprenorphine ratiopharm 5 mikrog/tunti,,,12,499175,N02AE01,2026-05-28,2026-11-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.547214,89400
FI,Finland,FIMEA,Buprenorphine ratiopharm 10 mikrog/tunti,,,12,478508,N02AE01,2026-07-16,2026-10-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.547255,89419
FI,Finland,FIMEA,Buprenorphine ratiopharm 20 mikrog/tunti,,,12,145613,N02AE01,2026-06-23,2026-10-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.547291,89435
FI,Finland,FIMEA,Olmesartan medoxomil Krka 40 mg,,,98,060992,C09CA08,2026-06-30,2026-10-15,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.547327,70211
FI,Finland,FIMEA,Topimax 100 mg,,,60,018486,N03AX11,2026-08-31,2026-10-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.547365,45764
FI,Finland,FIMEA,Emtricitabine/Tenofovir Disoproxil Mylan 200 mg / 245 mg,,,30,386265,J05AR03,2026-08-15,2026-11-15,shortage,Mylan Pharmaceuticals Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.547402,146560
FI,Finland,FIMEA,Tenofovir disoproxil Viatris 245 mg,,,30,510951,J05AF07,2026-09-28,2027-02-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.547439,146633
FI,Finland,FIMEA,Gabapentin Accord 400 mg,,,100,103886,N02BF01,2025-11-18,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.547476,52833
FI,Finland,FIMEA,Gabapentin Accord 300 mg,,,100,445888,N02BF01,2026-05-04,2026-10-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.547513,52825
FI,Finland,FIMEA,Atrovent Eco 20 mikrog/annos,,,200 annosta,574917,R03BB01,2026-07-29,2027-03-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.547550,73377
FI,Finland,FIMEA,Solifenacin Accord 10 mg,,,100,448424,G04BD08,2026-08-31,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.547586,75345
FI,Finland,FIMEA,Tadalafil Sandoz 20 mg,,,4 x 1,371028,G04BE08,2026-02-19,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547625,68241
FI,Finland,FIMEA,Tadalafil Sandoz 20 mg,,,12 x 1,084453,G04BE08,2025-12-18,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547661,68241
FI,Finland,FIMEA,Tadalafil Sandoz 5 mg,,,84 x 1,511983,G04BE08,2026-07-21,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547697,86274
FI,Finland,FIMEA,Tadalafil Sandoz 5 mg,,,28 x 1,462238,G04BE08,2026-06-04,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.547736,86274
FI,Finland,FIMEA,Alfuzosin Hydrochloride Orion 10 mg,,,30,517356,G04CA01,2026-08-24,2026-10-05,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.547773,
FI,Finland,FIMEA,Etoricoxib Krka 30 mg,,,100,163453,M01AH05,2026-10-05,2026-10-21,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.547811,85766
FI,Finland,FIMEA,Zolestad 5 mg / 100 ml,,,100 ml,544481,M05BA08,2026-01-07,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.547847,79790
FI,Finland,FIMEA,Rameam 10 mg / 5 mg,,,30,555032,C09BB07,2026-08-14,2026-11-26,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.547887,
FI,Finland,FIMEA,Ketipinor 50 mg,,,100,418144,N05AH04,2025-12-08,2026-11-30,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.547923,
FI,Finland,FIMEA,Ketipinor 300 mg,,,100,384498,N05AH04,2025-10-07,2026-11-30,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.547959,60283
FI,Finland,FIMEA,Ketipinor 200 mg,,,100,386574,N05AH04,2025-07-25,2026-11-30,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.547996,50776
FI,Finland,FIMEA,Amodip 1.25 mg,,,30,198050,C08CA01,2026-07-27,2026-11-30,shortage,Ceva Santé Animale,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548032,
FI,Finland,FIMEA,Amodip 1.25 mg,,,100,599692,C08CA01,2026-09-07,2026-11-30,shortage,Ceva Santé Animale,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548070,
FI,Finland,FIMEA,Trexan 25 mg/ml,,,0.3 ml,562071,L04AX03,2026-08-24,2026-12-28,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548111,141194
FI,Finland,FIMEA,Trexan 25 mg/ml,,,0.4 ml,049212,L04AX03,2026-06-22,2026-12-28,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548148,
FI,Finland,FIMEA,Trexan 25 mg/ml,,,0.6 ml,396312,L04AX03,2026-05-04,2026-12-28,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548185,141224
FI,Finland,FIMEA,Trexan 25 mg/ml,,,0.8 ml,406953,L04AX03,2026-08-03,2026-12-28,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548224,141240
FI,Finland,FIMEA,Trexan 25 mg/ml,,,1.0 ml,456852,L04AX03,2026-06-10,2026-12-28,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548260,141267
FI,Finland,FIMEA,Pregabalin Krka 225 mg,,,56,169175,N02BF02,2026-02-06,2026-11-12,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.548296,
FI,Finland,FIMEA,Pregabalin ratiopharm 150 mg,,,100,496222,N02BF02,2026-04-10,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.548333,75728
FI,Finland,FIMEA,Pregabalin ratiopharm 225 mg,,,100,533955,N02BF02,2026-05-21,2027-02-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.548370,
FI,Finland,FIMEA,Etoricoxib Ratiopharm 90 mg,,,7,190703,M01AH05,2026-03-20,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.548406,66753
FI,Finland,FIMEA,Etoricoxib Ratiopharm 90 mg,,,28,484953,M01AH05,2026-04-20,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.548443,66753
FI,Finland,FIMEA,Etoricoxib Ratiopharm 90 mg,,,100,469846,M01AH05,2026-03-20,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.548480,66753
FI,Finland,FIMEA,Etoricoxib Ratiopharm 60 mg,,,98,442399,M01AH05,2026-07-24,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.548517,66745
FI,Finland,FIMEA,Etoricoxib Ratiopharm 60 mg,,,28,040267,M01AH05,2026-09-09,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.548553,66745
FI,Finland,FIMEA,Etoricoxib Ratiopharm 30 mg,,,98,162769,M01AH05,2025-12-23,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.548590,85766
FI,Finland,FIMEA,Etoricoxib Ratiopharm 30 mg,,,28,075676,M01AH05,2025-11-25,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.548627,85766
FI,Finland,FIMEA,Tanonalla 5 mg / 2.5 mg,,,100 x 1,558576,N02AA55,2026-09-17,2026-09-30,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.548665,90220
FI,Finland,FIMEA,Moxifloxacin Orion 400 mg,,,10,499390,J01MA14,2026-08-03,2026-12-14,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.548704,67628
FI,Finland,FIMEA,Tenofovir disoproxil STADA 245 mg,,,30,095495,J05AF07,2026-08-24,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.548741,146633
FI,Finland,FIMEA,Buprenorphine Stada 5 mikrog/tunti,,,12,488616,N02AE01,2026-09-09,2027-01-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.548781,89400
FI,Finland,FIMEA,Cyanokit 5 g,,,5 g,503317,V03AB33,2025-01-30,2027-03-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.548819,101990
FI,Finland,FIMEA,Octostim 15 mikrog/ml,,,10 x 2 ml,160192,H01BA02,2026-09-04,2027-03-31,shortage,Ferring Lääkkeet Oy,"Lisätietoja antaa: Ferring Lääkkeet Oy, Tanja Kivinummi, +358207401447, tanja.kivinummi@ferring.com",2026-09-21T13:18:24.548858,50962
FI,Finland,FIMEA,Daktacort 20 mg/g + 10 mg/g,,,30 g,581882,D01AC20,2026-08-28,2026-09-30,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.548900,3573
FI,Finland,FIMEA,Candecam 8 mg / 5 mg,,,98,392939,C09DB07,2026-07-06,2026-09-24,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.548940,
FI,Finland,FIMEA,Everolimus Stada 5 mg,,,30,064753,L01EG02,2026-05-25,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.548977,92568
FI,Finland,FIMEA,Yaz 0.02 mg / 3 mg,,,3 x 28,475804,G03AA12,2023-10-13,2026-10-30,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358904391850, info@paranova.fi",2026-09-21T13:18:24.549014,105694
FI,Finland,FIMEA,Sildenafil Sandoz 50 mg,,,24,106035,G04BE03,2026-09-17,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.549050,51071
FI,Finland,FIMEA,Repaglinid Stada 0.5 mg,,,90,051738,A10BX02,2026-05-18,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549086,50911
FI,Finland,FIMEA,Repaglinid Stada 2 mg,,,90,029417,A10BX02,2026-08-17,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549121,50946
FI,Finland,FIMEA,Repaglinid Stada 1 mg,,,90,552080,A10BX02,2026-07-21,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549159,50938
FI,Finland,FIMEA,Sildenafil Sandoz 100 mg,,,24,419722,G04BE03,2026-07-21,2027-01-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.549196,51098
FI,Finland,FIMEA,Oxaliplatin Accord 5 mg/ml,,,10 ml,071198,L01XA03,2026-09-07,2026-12-31,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.549235,79766
FI,Finland,FIMEA,Scintimun 1 mg,,,1 mg + 1 kpl,null,V09HA03,2025-09-17,2028-06-26,shortage,Telix Innovations,"Lisätietoja antaa: Telix Innovations, customerservice.emea@telixpharma.com",2026-09-21T13:18:24.549272,54305
FI,Finland,FIMEA,Scintimun 1 mg,,,2 x (1 mg + 1 kpl),null,V09HA03,2025-09-17,2028-06-26,shortage,Telix Innovations,"Lisätietoja antaa: Telix Innovations, customerservice.emea@telixpharma.com",2026-09-21T13:18:24.549308,54305
FI,Finland,FIMEA,Levocetirizin Stada 5 mg,,,100,051017,R06AE09,2026-02-03,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549351,60976
FI,Finland,FIMEA,Clopidogrel Viatris 75 mg,,,28,093547,B01AC04,2025-08-20,2027-02-05,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.549390,124559
FI,Finland,FIMEA,Clopidogrel Viatris 75 mg,,,100,153309,B01AC04,2024-12-03,2027-02-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.549428,124559
FI,Finland,FIMEA,Paramax Comp 500 mg / 65 mg,,,20,427014,N02BE51,2026-09-09,2026-10-05,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.549465,53775
FI,Finland,FIMEA,Simvastatin Ratiopharm 80 mg,,,100,390183,C10AA01,2026-05-29,2026-12-14,shortage,Teva GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.549502,76368
FI,Finland,FIMEA,Rosuvastatin Ratiopharm 20 mg,,,100,524701,C10AA07,2026-09-14,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358 40 5626437, jyrki.hakkarainen@tevapharm.com",2026-09-21T13:18:24.549538,201057
FI,Finland,FIMEA,Promictan 0.4 mg,,,90,425257,G04CA02,2026-09-03,2026-10-12,shortage,Avansor Pharma Oy,"Lisätietoja antaa: Avansor Pharma Oy, Hans Lindroos, +358504666881, hans.lindroos@avansorpharma.fi",2026-09-21T13:18:24.549576,
FI,Finland,FIMEA,Xemestan 25 mg,,,100,061670,L02BG06,2026-08-05,2026-09-25,shortage,Avansor Pharma Oy,"Lisätietoja antaa: Avansor Pharma Oy, Hans Lindroos, +358504666881, hans.lindroos@avansorpharma.fi",2026-09-21T13:18:24.549613,54917
FI,Finland,FIMEA,Topotecan Ebewe 1 mg/ml,,,5 x 4 ml,471680,L01CE01,2026-06-05,2026-11-11,shortage,Ebewe Pharma Ges.m.b.H. Nfg.KG,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.549651,98728
FI,Finland,FIMEA,Esomeprazol Orion 20 mg,,,28,591465,A02BC05,2026-06-29,2026-12-14,shortage,Sun Pharmaceutical Industries Europe B.V.,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.549688,94862
FI,Finland,FIMEA,Telmisartan Stada 40 mg,,,28,068332,C09CA07,2025-12-30,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549726,
FI,Finland,FIMEA,Sildenafil Stada 100 mg,,,12,587110,G04BE03,2026-08-25,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549763,51098
FI,Finland,FIMEA,Oftastad comp 50 mikrog/ml + 5 mg/ml,,,3 x 2.5 ml,149437,S01ED51,2026-08-05,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.549800,212121
FI,Finland,FIMEA,Zolmitriptan Sandoz 2.5 mg,,,6,546198,N02CC03,2025-11-17,2026-10-21,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.549837,47651
FI,Finland,FIMEA,Zolmitriptan Sandoz 2.5 mg,,,12,181303,N02CC03,2025-11-17,2026-10-21,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.549873,47651
FI,Finland,FIMEA,Fluoxetine Vitabalans 20 mg,,,30,138828,N06AB03,2023-10-02,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358500476321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.549911,
