country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,product_no,atc_code,shortage_start,estimated_end,last_updated,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Botox 100 Allergan-yksikköä,Clostridium botulinum type A neurotoxin complex (900 kD),100 Allergan-yksikköä,"injektiokuiva-aine, liuosta varten",100 U,457936,M03AX01,2026-08-01,2026-12-31,2026-09-01,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.639152,40436
FI,Finland,FIMEA,Mepidental 30 mg/ml,Mepivacaine hydrochloride,30 mg/ml,"injektioneste, liuos, sylinteriampulli",50 x 1.8 ml,123701,N01BB03,2026-05-21,2027-12-31,2026-05-21,shortage,Laboratorios Inibsa S.A.,"Lisätietoja antaa: Laboratorios Inibsa, S.A., regulatory@inibsa.com",2026-09-23T20:59:47.639255,204897
FI,Finland,FIMEA,Pirfenidone ratiopharm 801 mg,Pirfenidone,801 mg,"tabletti, kalvopäällysteinen",84,430885,L04AX05,2026-09-29,2026-11-16,2026-09-21,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.639360,146773
FI,Finland,FIMEA,Valcyte 50 mg/ml,Valganciclovir hydrochloride,50 mg/ml,jauhe oraaliliuosta varten,12 g,422679,J05AB14,2026-06-12,2026-10-31,2026-09-09,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.639462,134708
FI,Finland,FIMEA,Calciumgluconat B. Braun 100 mg/ml,Calcium gluconate ad iniectabile,100 mg/ml,injektioneste,20 x 10 ml,168835,B05BB01,2026-03-05,2026-10-31,2026-08-19,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.639566,
FI,Finland,FIMEA,Nifedipin Alternova 60 mg,Nifedipine,60 mg,depottabletti,100,512829,C08CA05,2025-11-10,2026-12-31,2026-08-18,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.639670,33707
FI,Finland,FIMEA,Bosentan Accord 62.5 mg,Bosentan monohydrate,62.5 mg,"tabletti, kalvopäällysteinen",56,497765,C02KX01,2026-08-19,2027-02-28,2026-08-18,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.639773,67369
FI,Finland,FIMEA,Simponi 50 mg,Golimumab,50 mg,"injektioneste, liuos, esitäytetty ruisku",50 mg,591864,L04AB06,2026-09-25,2026-11-30,2026-09-10,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.639878,105406
FI,Finland,FIMEA,Reagila 1.5 mg,Cariprazine hydrochloride,1.5 mg,"kapseli, kova",28,466313,N05AX15,2026-09-22,2026-10-31,2026-09-21,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.639981,159123
FI,Finland,FIMEA,Pamorelin 22.5 mg,Triptorelin embonate,22.5 mg,"injektiokuiva-aine ja liuotin, depotsuspensiota varten",22.5 mg + 2 ml,425326,L02AE04,2024-02-01,2026-10-30,2026-08-06,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.640081,91820
FI,Finland,FIMEA,Teriflunomide Sandoz 14 mg,Teriflunomide,14 mg,"tabletti, kalvopäällysteinen",28,037083,L04AK02,2026-07-10,2026-10-21,2026-09-16,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Ropi Heikkilä, +358 50 592 5710, ropi.heikkila@sandoz.com",2026-09-23T20:59:47.640183,117838
FI,Finland,FIMEA,Imatinib Accord 400 mg,Imatinib mesylate,400 mg,"tabletti, kalvopäällysteinen",30 x 1,139416,L01EA01,2026-08-21,2026-09-30,2026-08-20,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.640284,71307
FI,Finland,FIMEA,Vemlidy 25 mg,Tenofovir alafenamide,25 mg,"tabletti, kalvopäällysteinen",30,047777,J05AF13,2026-06-03,2026-10-31,2026-08-13,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.640387,143197
FI,Finland,FIMEA,Temozolomide Accord 180 mg,Temozolomide,180 mg,"kapseli, kova",5 x 1,480705,L01AX03,2024-11-01,2026-12-31,2026-04-23,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.640490,84328
FI,Finland,FIMEA,Temozolomide Teva 250 mg,Temozolomide,250 mg,"kapseli, kova",5,050731,L01AX03,2026-05-11,2026-11-30,2026-08-27,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.640593,52337
FI,Finland,FIMEA,Fycompa 8 mg,Perampanel,8 mg,"tabletti, kalvopäällysteinen",28,529403,N03AX22,2026-08-26,2026-10-08,2026-09-20,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.640695,115495
FI,Finland,FIMEA,Ansatipin 150 mg,Rifabutin,150 mg,"kapseli, kova",30,160506,J04AB04,2026-09-01,2026-10-31,2026-08-10,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.640799,
FI,Finland,FIMEA,Sugammadex Stada 100 mg/ml,Sugammadex sodium,100 mg/ml,"injektioneste, liuos",10 x 5 ml,564759,V03AB35,2025-12-29,2026-12-31,2026-05-27,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.640900,87297
FI,Finland,FIMEA,Bupropion Accord 150 mg,Bupropion hydrochloride,150 mg,säädellysti vapauttava tabletti,90,446767,N06AX12,2025-02-11,2026-12-31,2026-03-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.641004,
FI,Finland,FIMEA,Bupropion Accord 150 mg,Bupropion hydrochloride,150 mg,säädellysti vapauttava tabletti,30,460625,N06AX12,2025-02-25,2026-12-31,2026-03-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.641106,82872
FI,Finland,FIMEA,Meropenem Kalceks 500 mg,Meropenem trihydrate,500 mg,injektio-/infuusiokuiva-aine liuosta varten,10 x 500 mg,141007,J01DH02,2026-05-04,2026-12-31,2026-05-03,shortage,AS Kalceks,"Lisätietoja antaa: Grindeks Kalceks Suomi Oy, Jari Puolakka, +358405356796, jari.puolakka@grindeks.fi",2026-09-23T20:59:47.641206,94811
FI,Finland,FIMEA,Meropenem Kalceks 1 g,Meropenem trihydrate,1 g,injektio-/infuusiokuiva-aine liuosta varten,10 x 1 g,092277,J01DH02,2026-05-04,2026-12-31,2026-05-03,shortage,AS Kalceks,"Lisätietoja antaa: Grindeks Kalceks Suomi Oy, Jari Puolakka, +358405356796, jari.puolakka@grindeks.fi",2026-09-23T20:59:47.641293,94838
FI,Finland,FIMEA,Efient 10 mg,Prasugrel hydrochloride,10 mg,"tabletti, kalvopäällysteinen",28,491966,B01AC22,2026-09-17,2026-10-01,2026-09-13,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.641382,196894
FI,Finland,FIMEA,Bupropion Sandoz 300 mg,Bupropion hydrochloride,300 mg,säädellysti vapauttava tabletti,30,184594,N06AX12,2026-01-23,2026-12-31,2026-08-17,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.641471,82899
FI,Finland,FIMEA,Bupropion Sandoz 300 mg,Bupropion hydrochloride,300 mg,säädellysti vapauttava tabletti,90,391418,N06AX12,2026-03-05,2026-12-31,2026-08-17,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.641558,82899
FI,Finland,FIMEA,Fycompa 10 mg,Perampanel,10 mg,"tabletti, kalvopäällysteinen",28,393786,N03AX22,2026-08-04,2026-10-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.641646,115509
FI,Finland,FIMEA,Fycompa 8 mg,Perampanel,8 mg,"tabletti, kalvopäällysteinen",28,151956,N03AX22,2026-07-31,2026-10-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.641748,115495
FI,Finland,FIMEA,Plerixafor Accord 20 mg/ml,Plerixafor,20 mg/ml,"injektioneste, liuos",1.2 ml,192364,L03AX16,2026-04-22,2026-11-30,2026-08-30,shortage,Accord Healthcare S.L.U.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.641840,131156
FI,Finland,FIMEA,Loperamide Grindeks 2 mg,Loperamide hydrochloride,2 mg,"kapseli, kova",20,444336,A07DA03,2026-07-27,2026-10-12,2026-07-26,shortage,Grindeks AS,"Lisätietoja antaa: Grindeks Kalceks Suomi Oy, Jari Puolakka, +358405356796, jari.puolakka@grindeks.fi",2026-09-23T20:59:47.641934,3212
FI,Finland,FIMEA,Pedippi 2 mg/ml,Omeprazole,2 mg/ml,jauhe oraalisuspensiota varten,47 g,038998,A02BC01,2025-03-01,2027-03-01,2025-03-04,shortage,Oresund Pharma ApS (Øresund Pharma),"Lisätietoja antaa: Oresund Pharma, Julie Lindberg-Levin, jl@oresundpharma.com",2026-09-23T20:59:47.642023,104558
FI,Finland,FIMEA,Desmopressin ratiopharm 240 mikrog,Desmopressin acetate,240 mikrog,resoribletti,30,558487,H01BA02,2026-09-18,2026-09-30,2026-09-17,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-23T20:59:47.642113,225428
FI,Finland,FIMEA,Tadalafil STADA Nordic 20 mg,Tadalafil,20 mg,"tabletti, kalvopäällysteinen",12 x 1,110966,G04BE08,2026-09-25,2026-11-30,2026-08-05,shortage,STADA Nordic ApS,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.642202,68241
FI,Finland,FIMEA,Tadalafil STADA Nordic 5 mg,Tadalafil,5 mg,"tabletti, kalvopäällysteinen",84 x 1,121142,G04BE08,2026-07-22,2026-09-30,2026-05-21,shortage,STADA Nordic ApS,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.642291,86274
FI,Finland,FIMEA,Nintedanib Zentiva 100 mg,Nintedanib esylate,100 mg,"kapseli, pehmeä",60 x 1,585903,L01EX09,2026-06-08,2026-10-01,2026-07-29,shortage,Zentiva k.s.,"Lisätietoja antaa: Tamro Oyj, Liisa Itkonen, +358 20 44  54 100, pharmaceutical.services.finland@tamro.com",2026-09-23T20:59:47.642381,127310
FI,Finland,FIMEA,Nintedanib Zentiva 150 mg,Nintedanib esylate,150 mg,"kapseli, pehmeä",60 x 1,555279,L01EX09,2026-06-08,2026-10-01,2026-07-29,shortage,Zentiva k.s.,"Lisätietoja antaa: Tamro Oyj, Liisa Itkonen, +358 20 44  54 100, pharmaceutical.services.finland@tamro.com",2026-09-23T20:59:47.642472,127329
FI,Finland,FIMEA,Nintedanib STADA 100 mg,Nintedanib esylate,100 mg,"kapseli, pehmeä",60 x 1,516380,L01EX09,2026-08-18,2026-09-30,2026-08-18,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.642560,
FI,Finland,FIMEA,Mirtazapin Sandoz 45 mg,Mirtazapine,45 mg,"tabletti, kalvopäällysteinen",250,511819,N06AX11,2026-07-21,2026-12-29,2026-07-20,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.642650,43370
FI,Finland,FIMEA,Candesartan STADA 16 mg,Candesartan cilexetil,16 mg,tabletti,100,045800,C09CA06,2026-08-21,2026-10-21,2026-09-07,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.642739,48410
FI,Finland,FIMEA,Varenicline ratiopharm 1 mg,Varenicline citrate,1 mg,"tabletti, kalvopäällysteinen",56,386967,N07BA03,2026-04-14,2026-10-23,2026-09-14,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.642826,230073
FI,Finland,FIMEA,Bosutinib STADA 400 mg,Bosutinib,400 mg,"tabletti, kalvopäällysteinen",28,409831,L01EA04,2025-05-06,2026-09-30,2026-08-26,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.642915,151041
FI,Finland,FIMEA,Opsumit 10 mg,Macitentan,10 mg,"tabletti, kalvopäällysteinen",30,513548,C02KX04,2026-02-09,2026-12-31,2026-05-14,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Henna Luoto, +358 9 42721465, henna.luoto@abacusmedicine.com",2026-09-23T20:59:47.643001,115452
FI,Finland,FIMEA,Calcium folinate Kalceks 10 mg/ml,Calcium folinate,10 mg/ml,"injektio-/infuusioneste, liuos",10 x 30 ml,404943,V03AF03,2026-06-17,2026-10-12,2026-08-19,shortage,Kalceks AS,"Lisätietoja antaa: Grindeks Kalceks Suomi Oy, Jari Puolakka, +358405356796, jari.puolakka@grindeks.fi",2026-09-23T20:59:47.643088,48852
FI,Finland,FIMEA,Dexfarm 5 mg,Dexamphetamine sulphate,5 mg,tabletti,30,470662,N06BA02,2026-05-15,2026-10-15,2026-09-16,shortage,Orifarm Healthcare A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +35897746870, suomi@orifarm.com",2026-09-23T20:59:47.643177,106534
FI,Finland,FIMEA,Hyrimoz 80 mg,Adalimumab,80 mg,"injektioneste, liuos, esitäytetty kynä",0.8 ml,503558,L04AB04,2026-09-09,2026-10-07,2026-09-08,shortage,Sandoz GmbH,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.643266,
FI,Finland,FIMEA,Moxalole,Potassium chloride Macrogol 3350 Sodium chloride Sodium hydrogen carbonate,,jauhe oraaliliuosta varten,50,519621,A06AD65,2026-08-18,2026-11-30,2026-08-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.643355,46949
FI,Finland,FIMEA,Heparin Leo 5000 IU/ml,Heparin sodium,5000 IU/ml,"injektioneste, liuos",10 x 5 ml,065935,B01AB01,2026-04-22,2026-09-30,2026-08-19,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.643443,5614
FI,Finland,FIMEA,Empressin 40 IU / 2 ml,Argipressin,40 IU / 2 ml,"infuusiokonsentraatti, liuosta varten",10 x 2 ml,557450,H01BA01,2026-04-16,2026-10-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.643531,159093
FI,Finland,FIMEA,Oncovin 1 mg/ml,Vincristine sulfate,1 mg/ml,"injektioneste, liuos",1 ml,528716,L01CA02,2025-09-12,2026-10-31,2026-08-20,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.643618,24120
FI,Finland,FIMEA,Solu-Medrol 500 mg,Methylprednisolone sodium succinate,500 mg,"injektiokuiva-aine ja liuotin, liuosta varten",500 mg + 7.8 ml,442364,H02AB04,2026-05-06,2026-10-31,2026-08-12,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.643703,26050
FI,Finland,FIMEA,Sitagliptin ratiopharm 100 mg,Sitagliptin malate,100 mg,"tabletti, kalvopäällysteinen",28,124476,A10BH01,2026-03-20,2026-09-30,2026-08-31,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-23T20:59:47.643789,218138
FI,Finland,FIMEA,Sitagliptin ratiopharm 100 mg,Sitagliptin malate,100 mg,"tabletti, kalvopäällysteinen",98,048997,A10BH01,2026-05-15,2026-09-30,2026-09-14,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.643877,218138
FI,Finland,FIMEA,Cyanokit 5 g,Hydroxocobalamine,5 g,"infuusiokuiva-aine, liuosta varten",5 g,503317,V03AB33,2025-01-30,2027-03-31,2026-09-08,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.643965,101990
FI,Finland,FIMEA,Emtricitabine/Tenofovir Disoproxil Mylan 200 mg / 245 mg,Emtricitabine Tenofovir disoproxil maleate,200 mg / 245 mg,"tabletti, kalvopäällysteinen",30,386265,J05AR03,2026-08-15,2026-11-15,2026-09-01,shortage,Mylan Pharmaceuticals Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-23T20:59:47.644052,146560
FI,Finland,FIMEA,Tenofovir disoproxil Viatris 245 mg,Tenofovir disoproxil maleate,245 mg,"tabletti, kalvopäällysteinen",30,510951,J05AF07,2026-09-21,2027-02-01,2026-09-20,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-23T20:59:47.644141,146633
FI,Finland,FIMEA,Atrovent Eco 20 mikrog/annos,Ipratropium bromide Ipratropium bromide monohydrate,20 mikrog/annos,"inhalaatiosumute, liuos",200 annosta,574917,R03BB01,2026-07-29,2027-03-31,2026-09-14,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.644231,73377
FI,Finland,FIMEA,Gabapentin Accord 400 mg,Gabapentin,400 mg,"kapseli, kova",100,103886,N02BF01,2025-11-18,2026-09-30,2026-06-28,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.644320,52833
FI,Finland,FIMEA,Gabapentin Accord 300 mg,Gabapentin,300 mg,"kapseli, kova",100,445888,N02BF01,2026-05-04,2026-10-30,2026-08-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.644409,52825
FI,Finland,FIMEA,Zolestad 5 mg / 100 ml,Zoledronic acid monohydrate,5 mg / 100 ml,"infuusioneste, liuos",100 ml,544481,M05BA08,2026-01-07,2026-11-30,2026-06-17,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.644496,79790
FI,Finland,FIMEA,Rameam 10 mg / 5 mg,Amlodipine besylate Ramipril,10 mg / 5 mg,"kapseli, kova",30,555032,C09BB07,2026-08-14,2026-11-26,2026-07-26,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.644584,
FI,Finland,FIMEA,Serkep 25 mikrog / 125 mikrog / annos,Fluticasone propionate Salmeterol xinafoate,25 mikrog / 125 mikrog / annos,"inhalaatiosumute, suspensio",120 annosta,432208,R03AK06,2026-09-30,2026-12-15,2026-09-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-23T20:59:47.644669,62529
FI,Finland,FIMEA,Fixopost 50 mikrog/ml + 5 mg/ml,Timolol maleate Latanoprost,50 mikrog/ml + 5 mg/ml,"silmätipat, liuos, kerta-annospakkaus",30 x 0.2 ml,599946,S01ED51,2026-08-15,2026-12-14,2026-09-20,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 8 33 37 80, info.nordic@theapharma.com",2026-09-23T20:59:47.644758,212156
FI,Finland,FIMEA,Fixopost 50 mikrog/ml + 5 mg/ml,Timolol maleate Latanoprost,50 mikrog/ml + 5 mg/ml,"silmätipat, liuos, kerta-annospakkaus",90 x 0.2 ml,455299,S01ED51,2026-08-04,2026-10-30,2026-09-20,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 70 389 45 00, malin.forssell@theapharma.com",2026-09-23T20:59:47.644847,212156
FI,Finland,FIMEA,Bunalict 2 mg / 0.5 mg,Buprenorphine hydrochloride Naloxone hydrochloride dihydrate,2 mg / 0.5 mg,resoribletti,28 x 1,174073,N07BC51,2026-05-05,2026-10-21,2026-08-17,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.644934,82155
FI,Finland,FIMEA,Bunalict 8 mg / 2 mg,Buprenorphine hydrochloride Naloxone hydrochloride dihydrate,8 mg / 2 mg,resoribletti,28 x 1,513519,N07BC51,2026-02-05,2026-12-23,2026-08-17,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.645022,82163
FI,Finland,FIMEA,Solifenacin Krka 5 mg,Solifenacin succinate,5 mg,"tabletti, kalvopäällysteinen",30,545639,G04BD08,2026-03-08,2026-09-24,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.645109,75337
FI,Finland,FIMEA,Solifenacin Krka 5 mg,Solifenacin succinate,5 mg,"tabletti, kalvopäällysteinen",100,585905,G04BD08,2026-08-17,2026-09-24,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.645200,75337
FI,Finland,FIMEA,Solifenacin Krka 10 mg,Solifenacin succinate,10 mg,"tabletti, kalvopäällysteinen",100,171292,G04BD08,2026-09-10,2026-10-01,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.645290,75345
FI,Finland,FIMEA,Octostim 15 mikrog/ml,Desmopressin acetate,15 mikrog/ml,"injektioneste, liuos",10 x 2 ml,160192,H01BA02,2026-09-04,2027-03-31,2026-07-02,shortage,Ferring Lääkkeet Oy,"Lisätietoja antaa: Ferring Lääkkeet Oy, Tanja Kivinummi, +358207401447, tanja.kivinummi@ferring.com",2026-09-23T20:59:47.645381,50962
FI,Finland,FIMEA,Daktacort 20 mg/g + 10 mg/g,Hydrocortisone Miconazole nitrate,20 mg/g + 10 mg/g,emulsiovoide,30 g,581882,D01AC20,2026-08-28,2026-10-02,2026-09-20,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.645471,3573
FI,Finland,FIMEA,Candecam 8 mg / 5 mg,Amlodipine besylate Candesartan cilexetil,8 mg / 5 mg,tabletti,98,392939,C09DB07,2026-07-06,2026-09-24,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.645563,
FI,Finland,FIMEA,Aprepitant STADA 80 mg,Aprepitant,80 mg,"kapseli, kova",5,504517,A04AD12,2026-08-28,2026-11-30,2026-09-01,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.645648,75817
