country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,notes,scraped_at
NO,Norway,DMP,"Zovirax 800 mg tablett, 35 stk blisterpakning",aciklovir,,,,,2025-09-05,2026-01-01,resolved,Tillatelse til salg av utenlandske pakninger / Grossister (og apotek) har tilstrekkelig lager,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Ibux 400 mg tablett, filmdrasjert, 10 stk blisterpakning",ibuprofen,,,M01AE01,,2025-11-10,2025-12-19,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Darunavir Krka 600 mg tablett, filmdrasjert, 60 stk boks av plast",darunavir,,,J05AE10,,2025-09-05,2026-05-14,shortage,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Estalis 50 mikrog/250 mikrog/24 timer depotplaster, 24x1 stk foliepose","noretisteronacetat, østradiolhemihydrat",,,,,2025-09-04,2025-12-15,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Fampyra 10 mg depottablett, 4x14 stk boks av plast med tørremiddel",fampridin,,,,,2025-09-22,2026-02-23,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Glucosamin Orifarm 400 mg tablett, filmdrasjert, 240 stk boks av plast",glukosaminsulfatkaliumklorid,,,,,2025-11-05,2025-12-05,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Sprycel 20 mg tablett, filmdrasjert, 60 stk flaske",dasatinibmonohydrat,,,L01EA02,,2025-08-29,2025-12-08,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Theo-Dur 200 mg depottablett, 100 stk boks",teofyllin,,,,,2025-10-25,2026-09-20,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Alpha Max 10 mg/ml konsentrat til behandlingsoppløsning til fisk, 1000 ml flaske av aluminium",deltametrin,,,,,2025-11-15,2026-11-15,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Boostrix Polio  injeksjonsvæske, suspensjon i ferdigfylt sprøyte, 10x0,5 ml ferdigfylt sprøyte av glass","clostridium tetani, toksoid, difteritoksoid, filamentøst hemagglutinin, pertaktin, pertussistoksoid, poliovirus type 1, inaktivert, poliovirus type 2, inaktivert, poliovirus type 3, inaktivert",,,M09AB02,,2025-08-28,2026-01-26,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Epiduo 0,1 %/2,5 % gel, 60 g flerdosebeholder med pumpe uten ventilering","adapalen, benzoylperoksid",,,,,2025-11-01,2026-03-01,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Finadyne vet 50 mg/ml injeksjonsvæske, oppløsning, 6x50 ml hetteglass",fluniksinmeglumin,,,,,2025-09-01,2025-12-01,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Dasatinib Sandoz 20 mg tablett, filmdrasjert, 60x1 stk endoseblisterpakning",dasatinib,,,L01EA02,,2026-02-18,2026-03-16,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Metformin Orifarm 850 mg tablett, filmdrasjert, 100 stk blisterpakning",metforminhydroklorid,,,A10BA02,,2025-09-08,2026-02-27,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Novaluzid  tyggetablett, 100 stk blisterpakning","aluminiumhydroksid, magnesiumhydroksid, magnesiumsubkarbonat",,,,,2025-08-28,2026-01-31,resolved,Ingen tiltak iverksatt,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Condyline 5 mg/ml liniment, oppløsning, 1x3,5 ml flaske",podofyllotoksin,,,,,2025-08-20,2025-09-19,Midlertidig utgått/avregistrert,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Tobi Podhaler 28 mg inhalasjonspulver, hard kapsel, 4x56 stk blisterpakning",tobramycin,,,J01GB01,,2025-10-15,2026-03-03,resolved,"Legemiddel med samme ATC-kode, men annen formulering, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Insulin lispro Sanofi 100 E/ml injeksjonsvæske, oppløsning i sylinderampulle, 5x3 ml sylinderampulle",insulin lispro,,,A10AB04,,2025-10-31,2026-12-31,shortage,Likeverdig alternativ tilgjengelig / Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Insulin lispro Sanofi 100 E/ml injeksjonsvæske, oppløsning, 10 ml hetteglass",insulin lispro,,,A10AB04,,2025-09-01,2026-12-31,shortage,Tilgjengelig legemiddel innen samme byttegruppe / Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Iverpraz vet 18,7 mg/140,3 mg oralpasta, 48x7,49 g doseringssprøyte","ivermektin, prazikvantel",,,,,2026-01-01,2026-07-01,shortage,"Legemiddel med samme ATC-kode, men annen formulering, er tilgjengelig / Legemiddel med samme ATC-kode, men annen styrke, er tilgjengelig",2026-03-12T15:53:54.608237
